Source,Target,Import,Export
United Kingdom,France,30653.13,26360.47
United Kingdom,Belgium,31064.02,19964.97
United Kingdom,Switzerland,10930.95,39648.13
United Kingdom,Ireland,19445.44,29135.17
United Kingdom,Norway,35965.98,4181.24
United Kingdom,Italy,25906.74,12170.8
United Kingdom,Spain,20452.47,11205.43
United Kingdom,Unspecified,6820.43,23015.49
United Kingdom,Russian Federation,24851.44,3819.57
United Kingdom,Turkey,15087.44,6274.17
United Kingdom,Canada,14213.11,7021.06
United Kingdom,Poland,13987.57,5533.64
United Kingdom,India,11326.32,6077.97
United Kingdom,Japan,9593.65,7568.32
United Kingdom,"Hong Kong, China",6090.54,9839.95
United Kingdom,Sweden,8844.15,6079.96
United Kingdom,"Korea, Rep.",6252.88,6463.45
United Kingdom,South Africa,10510.17,1986.44
United Kingdom,United Arab Emirates,2233.53,7883.75
United Kingdom,Denmark,6548.98,3360.56
United Kingdom,Australia,3579.07,5805.46
United Kingdom,Singapore,1913.31,7166.17
United Kingdom,Czech Republic,6059.65,2441.65
United Kingdom,Austria,4945.34,2421.46
United Kingdom,Vietnam,6282.69,764.14
United Kingdom,"Other Asia, nes",4794.18,1858.09
United Kingdom,Brazil,3394.12,2518.01
United Kingdom,Thailand,3560.63,1809.66
United Kingdom,Saudi Arabia,1206.71,4141.93
United Kingdom,Portugal,3628.3,1659.81
United Kingdom,Malaysia,3197.98,2060.04
United Kingdom,Mexico,3794.69,1421.15
United Kingdom,Hungary,3223.05,1675.06
United Kingdom,Qatar,2291.11,2307.31
United Kingdom,Kazakhstan,4063.26,331.72
United Kingdom,Slovak Republic,3068.48,1288.36
United Kingdom,Finland,2856.81,1343.89
United Kingdom,Israel,2135.66,1859.39
United Kingdom,Bangladesh,3298.64,560.13
United Kingdom,Romania,2568.03,1255.91
United Kingdom,"Egypt, Arab Rep.",1220.26,1883.52
United Kingdom,Indonesia,2047.59,943.17
United Kingdom,Pakistan,2083.22,892.41
United Kingdom,Nigeria,1302.55,1636.66
United Kingdom,North Macedonia,202.34,2048.56
United Kingdom,Greece,1187.84,983.91
Ukraine,China,10637.83,7992.49
Ukraine,Poland,4894.82,4979.13
Ukraine,Russian Federation,5850.09,3349.12
Ukraine,Germany,6068.11,2789.96
Ukraine,Turkey,3153.88,3999.62
Ukraine,Belarus,4706.53,1462.73
Ukraine,Italy,2617.81,3240.26
Ukraine,United States,3410.06,1549.89
Ukraine,India,934.54,2513.8
Ukraine,Hungary,1517.76,1583.36
Ukraine,Netherlands,962.96,2128.42
Ukraine,Czech Republic,1457.09,1378.79
Ukraine,Spain,950.39,1639.83
Ukraine,France,1729.92,850.25
Ukraine,Romania,796.06,1500.27
Ukraine,United Kingdom,1078.05,1045.97
Ukraine,"Egypt, Arab Rep.",144.92,1909.98
Ukraine,Slovak Republic,927.18,948.56
Ukraine,Switzerland,1619.16,212.25
Ukraine,Lithuania,1226.2,553.37
Ukraine,Austria,828.92,904.65
Ukraine,Japan,1213.48,341.49
Ukraine,Belgium,724.74,650.16
Ukraine,Bulgaria,514.73,781.77
Ukraine,Kazakhstan,806.18,424.54
Ukraine,Indonesia,414.61,734.95
Ukraine,Azerbaijan,651.71,389.53
Ukraine,Saudi Arabia,176.73,779.55
Ukraine,Moldova,108.33,841.64
Ukraine,"Korea, Rep.",676.39,267.28
Ukraine,Israel,211.52,711.7
Ukraine,Vietnam,565.2,278.63
Ukraine,Sweden,717.16,106.08
Ukraine,Iraq,0.13,686.67
Ukraine,"Iran, Islamic Rep.",94.8,590.28
Ukraine,Greece,448.32,221.45
Ukraine,Pakistan,91.97,572.62
Ukraine,Uzbekistan,260.8,402.82
Ukraine,Morocco,125.6,520.87
Ukraine,Georgia,199.36,430.52
Ukraine,United Arab Emirates,81.73,516.97
Ukraine,Denmark,295.48,279.84
Ukraine,Libya,147.07,425.01
Ukraine,Brazil,371.31,189.41
Ukraine,Thailand,252.1,262.99
Ukraine,Mexico,299.68,188.57
Ukraine,Latvia,203.9,282.46
Ukraine,Algeria,44.78,410.23
Ukraine,Tunisia,41.87,386.05
Ukraine,Malaysia,276.46,136.39
United States,China,541531.35,151065.18
United States,Canada,363904.69,306926.75
United States,Mexico,388357.52,276458.85
United States,Japan,139389.68,74960.7
United States,Germany,138194.63,64806.42
United States,"Korea, Rep.",98808.17,65769.49
United States,Vietnam,108195.52,10947.24
United States,United Kingdom,56949.19,61430.61
United States,"Other Asia, nes",80736.68,36943.32
United States,India,77019.39,40130.03
United States,Netherlands,36249.61,53573.85
United States,Ireland,74048.24,13553.77
United States,Switzerland,63530.37,23968.9
United States,Italy,63045.55,21711.41
United States,France,51688.76,30678.29
United States,Brazil,32843.01,46882.04
United States,Malaysia,57840.99,15171.35
United States,Singapore,29835.43,35746.44
United States,Thailand,50428.52,12697.14
United States,Belgium,21538.6,33652.84
United States,Indonesia,28953.07,9478.65
United States,Australia,11865.97,26427.48
United States,Russian Federation,30762.27,6388.25
United States,Spain,19451.51,16061.64
United States,"Hong Kong, China",4232.86,29803.71
United States,Chile,15960.4,17339.99
United States,Israel,18996.14,12820.36
United States,Colombia,13730.71,16451.44
United States,Turkey,17061.29,11894.64
United States,Saudi Arabia,13930.63,11138.01
United States,Philippines,14575.5,9268.86
United States,United Arab Emirates,6217.12,17078.89
United States,South Africa,15819.26,5501.25
United States,Sweden,15497.35,5139.61
United States,Austria,15241.95,3931.73
United States,Peru,7335.93,10242.46
United States,Dominican Republic,6545.79,10444.4
United States,Poland,10161.04,5895.39
United States,Denmark,12353.67,3615.91
United States,Costa Rica,6843.2,7311.57
United States,Ecuador,8647.54,5019.48
United States,Argentina,5392.18,7739.47
United States,Guatemala,5074.87,7996.92
United States,Honduras,5448.72,6512.26
United States,Bangladesh,8795.89,2337.37
United States,Norway,6997.9,3777.79
United States,Czech Republic,6615.33,3657.43
United States,Hungary,7215.07,2909.69
United States,Cambodia,9371.24,413.67
United States,"Egypt, Arab Rep.",3505.74,5786.37
Vietnam,China,109850.67,55922.82
Vietnam,United States,15179.12,96327.54
Vietnam,"Korea, Rep.",56112.23,21934.46
Vietnam,Japan,22601.56,20117.89
Vietnam,"Other Asia, nes",20758.4,4585.68
Vietnam,Thailand,12552.84,6066.1
Vietnam,"Hong Kong, China",1631.66,11985.2
Vietnam,India,6947.56,6258.02
Vietnam,Malaysia,8132.59,4383.04
Vietnam,Australia,7948.4,4454.67
Vietnam,Indonesia,7608.43,3915.6
Vietnam,Germany,3936.59,7287.76
Vietnam,Cambodia,4711.2,4830.37
Vietnam,Unspecified,4149.43,4663.81
Vietnam,Netherlands,686.58,7682.04
Vietnam,Singapore,4276.73,3967.5
Vietnam,Philippines,2405.97,4579.18
Vietnam,United Kingdom,847.35,5765.72
Vietnam,Brazil,4093.54,2266.96
Vietnam,Canada,760.41,5268.41
Vietnam,Italy,1723.44,3842.47
Vietnam,Russian Federation,2303.86,3203.48
Vietnam,United Arab Emirates,572.94,4692.46
Vietnam,Mexico,499.03,4562.57
Vietnam,Kuwait,4720.2,60.21
Vietnam,Ireland,4431.65,343.85
Vietnam,France,1589.88,3181.32
Vietnam,Argentina,3649.05,832.11
Vietnam,Belgium,685.85,3604.25
Vietnam,Austria,332.21,3022.16
Vietnam,Spain,578.48,2545.89
Vietnam,Poland,509.44,2066.9
Vietnam,Saudi Arabia,1635.79,371.08
Vietnam,Chile,321.32,1656.26
Vietnam,Israel,1105.21,780.49
Vietnam,Turkey,384.7,1228.0
Vietnam,Sweden,321.33,1198.98
Vietnam,Lao PDR,772.94,594.83
Vietnam,Bangladesh,83.03,1273.05
Vietnam,New Zealand,635.66,701.97
Vietnam,Slovak Republic,68.27,1235.72
Vietnam,South Africa,430.66,847.0
Vietnam,Cote d'Ivoire,983.22,266.2
Vietnam,Hungary,529.04,570.2
Vietnam,Switzerland,657.31,241.61
Vietnam,Pakistan,196.3,598.01
Vietnam,Myanmar,383.09,408.28
Vietnam,Ghana,294.78,480.64
Vietnam,Czech Republic,152.59,582.83
Vietnam,Ukraine,375.66,344.71
Zambia,Switzerland,16.19,4249.44
Zambia,China,810.82,1911.1
Zambia,South Africa,2015.21,262.42
Zambia,Singapore,26.9,1367.12
Zambia,"Congo, Dem. Rep.",297.74,981.69
Zambia,India,402.96,95.48
Zambia,United Arab Emirates,363.9,30.85
Zambia,Seychelles,274.28,0.08
Zambia,Zimbabwe,71.41,180.69
Zambia,United States,195.3,35.39
Zambia,Japan,227.8,1.93
Zambia,Luxembourg,1.31,223.93
Zambia,Namibia,118.03,76.0
Zambia,United Kingdom,179.93,10.64
Zambia,Malawi,16.43,115.88
Zambia,"Hong Kong, China",38.05,93.82
Zambia,Tanzania,51.35,79.26
Zambia,Mauritius,100.95,20.8
Zambia,Germany,85.74,19.1
Zambia,Kenya,53.32,47.56
Zambia,Ireland,92.87,0.0
Zambia,Malaysia,81.15,0.75
Zambia,Italy,31.3,48.45
Zambia,Mozambique,53.38,24.84
Zambia,Netherlands,58.35,18.18
Zambia,Botswana,17.91,48.67
Zambia,Belgium,44.81,15.78
Zambia,Australia,56.13,0.59
Zambia,"Korea, Rep.",50.48,0.01
Zambia,Finland,42.91,0.83
Zambia,Saudi Arabia,41.27,0.17
Zambia,Spain,29.29,11.96
Zambia,France,37.87,1.12
Zambia,Qatar,36.67,0.02
Zambia,Sweden,33.75,1.32
Zambia,Chile,31.68,1.62
Zambia,Turkey,28.82,1.13
Zambia,Burundi,0.11,26.41
Zambia,Vietnam,13.91,11.16
Zambia,Indonesia,24.12,0.54
Zambia,Uganda,8.01,16.33
Zambia,Eswatini,21.32,1.72
Zambia,Pakistan,8.49,14.54
Zambia,Oman,22.58,0.0
Zambia,Denmark,20.34,0.6
Zambia,Russian Federation,18.02,2.83
Zambia,Thailand,18.91,0.45
Zambia,Brazil,16.46,0.02
Zambia,Israel,15.28,0.44
Zambia,"Egypt, Arab Rep.",12.89,1.7
Zimbabwe,South Africa,3240.04,2923.05
Zimbabwe,United Arab Emirates,165.61,1725.32
Zimbabwe,China,919.74,256.07
Zimbabwe,Singapore,1044.34,3.2
Zimbabwe,Mozambique,254.56,508.64
Zimbabwe,Unspecified,102.59,214.17
Zimbabwe,Zambia,204.51,60.11
Zimbabwe,Mauritius,218.21,0.02
Zimbabwe,"Hong Kong, China",193.02,2.71
Zimbabwe,India,158.97,4.52
Zimbabwe,Belgium,26.41,134.11
Zimbabwe,United Kingdom,122.65,1.2
Zimbabwe,Botswana,42.14,36.08
Zimbabwe,Russian Federation,54.35,5.66
Zimbabwe,United States,49.63,9.27
Zimbabwe,Japan,45.13,0.1
Zimbabwe,Denmark,43.14,0.0
Zimbabwe,Pakistan,40.94,0.0
Zimbabwe,France,28.36,10.94
Zimbabwe,Malawi,34.09,4.16
Zimbabwe,Germany,31.01,6.8
Zimbabwe,Netherlands,31.04,6.44
Zimbabwe,"Egypt, Arab Rep.",26.25,6.93
Zimbabwe,Switzerland,24.01,5.61
Zimbabwe,Thailand,27.55,0.0
Zimbabwe,Belarus,23.42,2.52
Zimbabwe,Lithuania,21.12,4.46
Zimbabwe,Australia,24.27,0.14
Zimbabwe,Namibia,20.32,3.96
Zimbabwe,Kenya,18.28,4.93
Zimbabwe,Tanzania,14.64,7.7
Zimbabwe,Seychelles,21.49,0.05
Zimbabwe,Ireland,20.02,0.02
Zimbabwe,Malaysia,19.81,0.0
Zimbabwe,Turkey,11.97,7.62
Zimbabwe,Ukraine,3.1,16.06
Zimbabwe,Italy,16.89,0.82
Zimbabwe,"Korea, Rep.",15.1,1.54
Zimbabwe,Eswatini,15.14,0.01
Zimbabwe,Canada,13.47,1.48
Zimbabwe,Indonesia,1.71,10.11
Zimbabwe,Vietnam,0.3,10.86
Zimbabwe,Spain,9.75,0.17
Zimbabwe,Morocco,9.65,0.0
Zimbabwe,Brazil,7.77,0.02
Zimbabwe,Lebanon,7.67,0.03
Zimbabwe,"Other Asia, nes",5.3,2.32
Zimbabwe,Poland,7.55,0.06
Zimbabwe,Moldova,6.12,0.13
Zimbabwe,Sudan,0.01,6.08
